date,open,high,low,close,volume
2015-08-03 01:00:00,1.09785,1.09855,1.09734,1.09738,6216
2015-08-03 02:00:00,1.09738,1.098,1.09716,1.09747,4461
2015-08-03 03:00:00,1.09747,1.09896,1.09737,1.09842,4286
2015-08-03 04:00:00,1.09842,1.09857,1.09775,1.09807,3611
2015-08-03 05:00:00,1.09807,1.09872,1.09754,1.09826,4782
2015-08-03 06:00:00,1.09826,1.09969,1.09674,1.09949,10905
2015-08-03 07:00:00,1.09949,1.09967,1.09684,1.09706,14740
2015-08-03 08:00:00,1.09706,1.09754,1.09579,1.09712,13310
2015-08-03 09:00:00,1.09712,1.09813,1.09653,1.09754,13152
2015-08-03 10:00:00,1.09754,1.09754,1.09534,1.09643,10728
2015-08-03 11:00:00,1.09643,1.09644,1.09436,1.09454,12622
2015-08-03 12:00:00,1.09454,1.09648,1.09419,1.0961,17072
2015-08-03 13:00:00,1.0961,1.09837,1.09525,1.09753,18686
2015-08-03 14:00:00,1.09753,1.09894,1.0968,1.09739,18742
2015-08-03 15:00:00,1.09739,1.09741,1.09584,1.09618,13138
2015-08-03 16:00:00,1.09618,1.09645,1.09464,1.09613,10098
2015-08-03 17:00:00,1.09613,1.09636,1.09469,1.09485,10713
2015-08-03 18:00:00,1.09485,1.09545,1.09445,1.0949,8342
2015-08-03 19:00:00,1.0949,1.09593,1.09462,1.09564,5978
2015-08-03 20:00:00,1.09564,1.09575,1.09508,1.09521,4260
2015-08-03 21:00:00,1.09521,1.09575,1.09515,1.09538,2023
2015-08-03 22:00:00,1.09538,1.09577,1.09527,1.09541,2775
2015-08-03 23:00:00,1.09541,1.09574,1.09513,1.09517,3685
2015-08-04 00:00:00,1.09517,1.09546,1.09329,1.09336,8425
2015-08-04 01:00:00,1.09336,1.09426,1.09333,1.09395,5050
2015-08-04 02:00:00,1.09395,1.09508,1.09396,1.09482,5326
2015-08-04 03:00:00,1.09482,1.09486,1.09403,1.0942,2829
2015-08-04 04:00:00,1.0942,1.09458,1.09379,1.09437,4859
2015-08-04 05:00:00,1.09437,1.09643,1.09419,1.09589,7998
2015-08-04 06:00:00,1.09589,1.09675,1.0954,1.09574,12638
2015-08-04 07:00:00,1.09574,1.09758,1.09516,1.09744,15977
2015-08-04 08:00:00,1.09744,1.09795,1.09624,1.09715,12839
2015-08-04 09:00:00,1.09715,1.09781,1.09593,1.09776,12270
2015-08-04 10:00:00,1.09776,1.09826,1.09735,1.09775,8651
2015-08-04 11:00:00,1.09775,1.09884,1.09745,1.09814,11020
2015-08-04 12:00:00,1.09814,1.09824,1.0965,1.09703,12793
2015-08-04 13:00:00,1.09703,1.09733,1.09619,1.09619,11661
2015-08-04 14:00:00,1.09619,1.09822,1.09469,1.09616,21257
2015-08-04 15:00:00,1.09616,1.09714,1.09534,1.0954,14729
2015-08-04 16:00:00,1.0954,1.0964,1.09495,1.09631,9098
2015-08-04 17:00:00,1.09631,1.09642,1.09126,1.09171,15976
2015-08-04 18:00:00,1.09171,1.09175,1.08891,1.08911,21186
2015-08-04 19:00:00,1.08911,1.08952,1.08834,1.08902,10265
2015-08-04 20:00:00,1.08902,1.0895,1.08801,1.08824,5774
2015-08-04 21:00:00,1.08824,1.08913,1.08807,1.08912,3365
2015-08-04 22:00:00,1.08912,1.0894,1.08882,1.08907,5192
2015-08-04 23:00:00,1.08907,1.08949,1.08844,1.0886,3912
2015-08-05 00:00:00,1.0886,1.0886,1.08725,1.08754,7435
2015-08-05 01:00:00,1.08754,1.08757,1.08564,1.08627,8465
2015-08-05 02:00:00,1.08627,1.08657,1.08488,1.08617,7879
2015-08-05 03:00:00,1.08617,1.08656,1.08581,1.08636,4107
2015-08-05 04:00:00,1.08636,1.08696,1.08636,1.08683,2779
2015-08-05 05:00:00,1.08683,1.08734,1.0861,1.08732,5520
2015-08-05 06:00:00,1.08732,1.0878,1.08526,1.08736,13640
2015-08-05 07:00:00,1.08736,1.0877,1.08528,1.0865,17615
2015-08-05 08:00:00,1.0865,1.08722,1.08527,1.08589,12933
2015-08-05 09:00:00,1.08589,1.08668,1.08546,1.08587,12356
2015-08-05 10:00:00,1.08587,1.0869,1.0849,1.08676,9089
2015-08-05 11:00:00,1.08676,1.0885,1.08627,1.08819,13581
2015-08-05 12:00:00,1.08819,1.09393,1.0879,1.08992,28095
2015-08-05 13:00:00,1.08992,1.09147,1.08887,1.09037,23833
2015-08-05 14:00:00,1.09037,1.09037,1.08509,1.08672,28507
2015-08-05 15:00:00,1.08672,1.08807,1.08653,1.08685,13239
2015-08-05 16:00:00,1.08685,1.08776,1.08653,1.08735,8499
2015-08-05 17:00:00,1.08735,1.09102,1.08721,1.09023,12979
2015-08-05 18:00:00,1.09023,1.09115,1.08958,1.0898,7927
2015-08-05 19:00:00,1.0898,1.0908,1.08979,1.09052,5912
2015-08-05 20:00:00,1.09052,1.09075,1.09006,1.0907,2905
2015-08-05 21:00:00,1.0907,1.09081,1.08999,1.09006,1448
2015-08-05 22:00:00,1.09006,1.09041,1.08993,1.09032,4491
2015-08-05 23:00:00,1.09032,1.09068,1.09027,1.0904,2387
2015-08-06 00:00:00,1.0904,1.09351,1.09017,1.09134,8743
2015-08-06 01:00:00,1.09134,1.09152,1.09036,1.09088,9094
2015-08-06 02:00:00,1.09088,1.09136,1.09029,1.09071,5309
2015-08-06 03:00:00,1.09071,1.0917,1.0906,1.09112,4702
2015-08-06 04:00:00,1.09112,1.09154,1.09053,1.09142,3746
2015-08-06 05:00:00,1.09142,1.09297,1.0911,1.09265,6065
2015-08-06 06:00:00,1.09265,1.09458,1.09089,1.09115,10307
2015-08-06 07:00:00,1.09115,1.09173,1.08872,1.08912,13668
2015-08-06 08:00:00,1.08912,1.09016,1.08868,1.08872,11957
2015-08-06 09:00:00,1.08872,1.09001,1.08852,1.08944,10064
2015-08-06 10:00:00,1.08944,1.09081,1.08929,1.0907,9089
2015-08-06 11:00:00,1.0907,1.09224,1.089,1.08944,23805
2015-08-06 12:00:00,1.08944,1.09015,1.08742,1.08842,17374
2015-08-06 13:00:00,1.08842,1.09205,1.08767,1.09187,14339
2015-08-06 14:00:00,1.09187,1.09234,1.09083,1.09136,12074
2015-08-06 15:00:00,1.09136,1.09246,1.09067,1.09219,13517
2015-08-06 16:00:00,1.09219,1.09364,1.09199,1.09261,10612
2015-08-06 17:00:00,1.09261,1.093,1.09143,1.09297,6814
2015-08-06 18:00:00,1.09297,1.09297,1.09198,1.09218,4949
2015-08-06 19:00:00,1.09218,1.09358,1.09218,1.09308,5030
2015-08-06 20:00:00,1.09308,1.09317,1.09228,1.09288,4439
2015-08-06 21:00:00,1.09288,1.09292,1.09217,1.09264,4849
2015-08-06 22:00:00,1.09264,1.09309,1.0925,1.09274,2270
2015-08-06 23:00:00,1.09274,1.09284,1.09228,1.09232,2154
2015-08-07 00:00:00,1.09232,1.09315,1.09208,1.09284,3253
2015-08-07 01:00:00,1.09284,1.0931,1.09229,1.09264,4916
2015-08-07 02:00:00,1.09264,1.09288,1.09208,1.09227,3695
2015-08-07 03:00:00,1.09227,1.0923,1.09112,1.09147,4322
2015-08-07 04:00:00,1.09147,1.09236,1.09145,1.09205,3889
2015-08-07 05:00:00,1.09205,1.09272,1.09152,1.09178,3831
2015-08-07 06:00:00,1.09178,1.09215,1.09079,1.09172,8015
2015-08-07 07:00:00,1.09172,1.09504,1.09156,1.09411,14309
2015-08-07 08:00:00,1.09411,1.09438,1.0924,1.09243,10367
2015-08-07 09:00:00,1.09243,1.09326,1.09194,1.09212,8485
2015-08-07 10:00:00,1.09212,1.09307,1.0915,1.0929,8758
2015-08-07 11:00:00,1.0929,1.09404,1.09254,1.09343,10197
2015-08-07 12:00:00,1.09343,1.09757,1.08592,1.086,42526
2015-08-07 13:00:00,1.086,1.08896,1.08562,1.08713,26836
2015-08-07 14:00:00,1.08713,1.09566,1.08699,1.09388,31971
2015-08-07 15:00:00,1.09388,1.09715,1.09279,1.09572,22317
2015-08-07 16:00:00,1.09572,1.09792,1.09571,1.09595,15131
2015-08-07 17:00:00,1.09595,1.09752,1.09595,1.0971,8195
2015-08-07 18:00:00,1.0971,1.0975,1.09642,1.09715,6199
2015-08-07 19:00:00,1.09715,1.09724,1.09594,1.09594,5234
2015-08-07 20:00:00,1.09594,1.09703,1.09566,1.09701,3004
2015-08-09 19:00:00,1.09701,1.09782,1.09685,1.09725,208
2015-08-09 20:00:00,1.09725,1.09754,1.09665,1.09697,376
2015-08-09 21:00:00,1.09697,1.09702,1.09624,1.09624,960
2015-08-09 22:00:00,1.09624,1.09686,1.09604,1.09664,4164
2015-08-09 23:00:00,1.09664,1.09664,1.09591,1.09592,4021
2015-08-10 00:00:00,1.09592,1.09625,1.09519,1.0954,4365
2015-08-10 01:00:00,1.0954,1.09751,1.09511,1.09732,4979
2015-08-10 02:00:00,1.09732,1.09743,1.09592,1.09635,4667
2015-08-10 03:00:00,1.09635,1.09685,1.09595,1.0967,2179
2015-08-10 04:00:00,1.0967,1.09748,1.09661,1.09741,2652
2015-08-10 05:00:00,1.09741,1.09745,1.09668,1.0974,3418
2015-08-10 06:00:00,1.0974,1.09744,1.09577,1.09639,7254
2015-08-10 07:00:00,1.09639,1.09819,1.09599,1.09603,14955
2015-08-10 08:00:00,1.09603,1.09764,1.0959,1.09651,12367
2015-08-10 09:00:00,1.09651,1.09717,1.09402,1.09426,10588
2015-08-10 10:00:00,1.09426,1.09428,1.09287,1.09329,9927
2015-08-10 11:00:00,1.09329,1.09623,1.09261,1.09617,13574
2015-08-10 12:00:00,1.09617,1.09643,1.09455,1.09509,12710
2015-08-10 13:00:00,1.09509,1.09744,1.09395,1.09713,16288
2015-08-10 14:00:00,1.09713,1.09859,1.09632,1.098,20272
2015-08-10 15:00:00,1.098,1.09951,1.09675,1.09944,14495
2015-08-10 16:00:00,1.09944,1.10367,1.09899,1.10254,19159
2015-08-10 17:00:00,1.10254,1.10424,1.10195,1.10242,12339
2015-08-10 18:00:00,1.10242,1.10254,1.10132,1.10204,8005
2015-08-10 19:00:00,1.10204,1.10218,1.10135,1.10189,6369
2015-08-10 20:00:00,1.10189,1.10219,1.10145,1.10209,3304
2015-08-10 21:00:00,1.10209,1.10236,1.10168,1.10178,3284
2015-08-10 22:00:00,1.10178,1.10209,1.10165,1.10188,4675
2015-08-10 23:00:00,1.10188,1.10237,1.10145,1.10164,3224
2015-08-11 00:00:00,1.10164,1.1033,1.10153,1.10317,6665
2015-08-11 01:00:00,1.10317,1.10316,1.09798,1.09831,17773
2015-08-11 02:00:00,1.09831,1.09905,1.097,1.09748,13328
2015-08-11 03:00:00,1.09748,1.09868,1.09734,1.0981,7328
2015-08-11 04:00:00,1.0981,1.0986,1.09738,1.0978,5383
2015-08-11 05:00:00,1.0978,1.09788,1.09615,1.09705,8739
2015-08-11 06:00:00,1.09705,1.09849,1.09643,1.09678,11653
2015-08-11 07:00:00,1.09678,1.10424,1.09658,1.10384,26231
2015-08-11 08:00:00,1.10384,1.105,1.10228,1.10388,16730
2015-08-11 09:00:00,1.10388,1.10425,1.10198,1.10239,13972
2015-08-11 10:00:00,1.10239,1.10367,1.10206,1.10352,13613
2015-08-11 11:00:00,1.10352,1.10486,1.10303,1.10427,15067
2015-08-11 12:00:00,1.10427,1.10734,1.1034,1.10733,21324
2015-08-11 13:00:00,1.10733,1.10893,1.10613,1.10662,22200
2015-08-11 14:00:00,1.10662,1.10723,1.10321,1.1046,23476
2015-08-11 15:00:00,1.1046,1.107,1.10411,1.10416,16709
2015-08-11 16:00:00,1.10416,1.10534,1.10112,1.10198,16092
2015-08-11 17:00:00,1.10198,1.10385,1.10188,1.10312,9645
2015-08-11 18:00:00,1.10312,1.10365,1.10225,1.10317,7971
2015-08-11 19:00:00,1.10317,1.10447,1.10317,1.10446,7493
2015-08-11 20:00:00,1.10446,1.10456,1.10385,1.10432,4171
2015-08-11 21:00:00,1.10432,1.10454,1.10399,1.1043,3492
2015-08-11 22:00:00,1.1043,1.10457,1.10418,1.10451,5235
2015-08-11 23:00:00,1.10451,1.1047,1.10382,1.10428,5028
2015-08-12 00:00:00,1.10428,1.10491,1.10399,1.10415,5431
2015-08-12 01:00:00,1.10415,1.10627,1.10251,1.10596,15609
2015-08-12 02:00:00,1.10596,1.10607,1.10485,1.10607,7101
2015-08-12 03:00:00,1.10607,1.10656,1.1056,1.10603,6493
2015-08-12 04:00:00,1.10603,1.10759,1.10577,1.10741,7552
2015-08-12 05:00:00,1.10741,1.10839,1.1072,1.10839,8965
2015-08-12 06:00:00,1.10839,1.10953,1.10733,1.10754,14731
2015-08-12 07:00:00,1.10754,1.11214,1.10705,1.11163,24802
2015-08-12 08:00:00,1.11163,1.11582,1.11162,1.11314,25907
2015-08-12 09:00:00,1.11314,1.1139,1.11244,1.11261,15037
2015-08-12 10:00:00,1.11261,1.11493,1.11252,1.11444,12163
2015-08-12 11:00:00,1.11444,1.11538,1.11396,1.11478,13338
2015-08-12 12:00:00,1.11478,1.11794,1.11418,1.11473,21557
2015-08-12 13:00:00,1.11473,1.11804,1.11434,1.11755,20339
2015-08-12 14:00:00,1.11755,1.11985,1.11741,1.11918,28234
2015-08-12 15:00:00,1.11918,1.12149,1.1183,1.11996,24205
2015-08-12 16:00:00,1.11996,1.12068,1.11751,1.11762,15777
2015-08-12 17:00:00,1.11762,1.11884,1.11671,1.11702,13573
2015-08-12 18:00:00,1.11702,1.11737,1.11592,1.11695,8938
2015-08-12 19:00:00,1.11695,1.11751,1.1162,1.11751,7688
2015-08-12 20:00:00,1.11751,1.11758,1.11587,1.11611,4356
2015-08-12 21:00:00,1.11611,1.11661,1.11547,1.11586,6325
2015-08-12 22:00:00,1.11586,1.11638,1.11563,1.11569,3549
2015-08-12 23:00:00,1.11569,1.11596,1.11532,1.11557,3641
2015-08-13 00:00:00,1.11557,1.1159,1.11519,1.11568,5232
2015-08-13 01:00:00,1.11568,1.11899,1.11384,1.1139,15043
2015-08-13 02:00:00,1.1139,1.11549,1.11327,1.11356,10577
2015-08-13 03:00:00,1.11356,1.1148,1.11325,1.11438,5879
2015-08-13 04:00:00,1.11438,1.11447,1.11362,1.11378,3647
2015-08-13 05:00:00,1.11378,1.11456,1.1135,1.1144,5489
2015-08-13 06:00:00,1.1144,1.11538,1.1118,1.11281,14655
2015-08-13 07:00:00,1.11281,1.11289,1.11079,1.11137,16335
2015-08-13 08:00:00,1.11137,1.11258,1.11095,1.11195,12864
2015-08-13 09:00:00,1.11195,1.11231,1.11108,1.11212,11180
2015-08-13 10:00:00,1.11212,1.1123,1.11126,1.11146,8298
2015-08-13 11:00:00,1.11146,1.11217,1.11002,1.11172,12485
2015-08-13 12:00:00,1.11172,1.11257,1.10807,1.10996,22384
2015-08-13 13:00:00,1.10996,1.11255,1.10921,1.11165,20198
2015-08-13 14:00:00,1.11165,1.11306,1.11104,1.11292,17314
2015-08-13 15:00:00,1.11292,1.11508,1.11255,1.1146,15014
2015-08-13 16:00:00,1.1146,1.11462,1.11329,1.114,8341
2015-08-13 17:00:00,1.114,1.11443,1.11292,1.11379,9334
2015-08-13 18:00:00,1.11379,1.11461,1.11332,1.11426,6883
2015-08-13 19:00:00,1.11426,1.11553,1.11339,1.11536,7790
2015-08-13 20:00:00,1.11536,1.11667,1.11505,1.11518,6634
2015-08-13 21:00:00,1.11518,1.11547,1.11504,1.11547,959
2015-08-13 22:00:00,1.11547,1.11573,1.11499,1.11546,5324
2015-08-13 23:00:00,1.11546,1.11615,1.11518,1.11591,4002
2015-08-14 00:00:00,1.11591,1.11621,1.11555,1.1161,4621
2015-08-14 01:00:00,1.1161,1.1161,1.11391,1.11421,6268
2015-08-14 02:00:00,1.11421,1.11473,1.11382,1.11405,3336
2015-08-14 03:00:00,1.11405,1.11549,1.114,1.11538,4017
2015-08-14 04:00:00,1.11538,1.11583,1.11521,1.11572,2889
2015-08-14 05:00:00,1.11572,1.11597,1.11512,1.11517,4434
2015-08-14 06:00:00,1.11517,1.11653,1.11406,1.11638,12655
2015-08-14 07:00:00,1.11638,1.11726,1.1125,1.11295,20578
2015-08-14 08:00:00,1.11295,1.11469,1.11267,1.11415,12731
2015-08-14 09:00:00,1.11415,1.11588,1.11339,1.11509,14787
2015-08-14 10:00:00,1.11509,1.11777,1.11487,1.11754,11922
2015-08-14 11:00:00,1.11754,1.11894,1.11703,1.11714,12757
2015-08-14 12:00:00,1.11714,1.11761,1.11455,1.1154,14992
2015-08-14 13:00:00,1.1154,1.11552,1.11261,1.11384,17653
2015-08-14 14:00:00,1.11384,1.11589,1.11062,1.11122,21626
2015-08-14 15:00:00,1.11122,1.11204,1.10986,1.11102,17108
2015-08-14 16:00:00,1.11102,1.11401,1.1106,1.114,10573
2015-08-14 17:00:00,1.114,1.114,1.11128,1.11153,6404
2015-08-14 18:00:00,1.11153,1.11223,1.11153,1.11193,5539
2015-08-14 19:00:00,1.11193,1.11193,1.11026,1.11094,6804
2015-08-14 20:00:00,1.11094,1.11159,1.11089,1.11119,2995
2015-08-16 19:00:00,1.11119,1.11211,1.11083,1.11184,192
2015-08-16 20:00:00,1.11184,1.1128,1.11179,1.11256,141
2015-08-16 21:00:00,1.11256,1.11256,1.11108,1.11176,1933
2015-08-16 22:00:00,1.11176,1.11177,1.11042,1.11064,1625
2015-08-16 23:00:00,1.11064,1.11065,1.10923,1.10949,4952
2015-08-17 00:00:00,1.10949,1.11008,1.10932,1.10961,4597
2015-08-17 01:00:00,1.10961,1.11022,1.10943,1.10981,4793
2015-08-17 02:00:00,1.10981,1.10994,1.10928,1.10962,4572
2015-08-17 03:00:00,1.10962,1.1099,1.10877,1.10903,3797
2015-08-17 04:00:00,1.10903,1.10915,1.10829,1.10906,4596
2015-08-17 05:00:00,1.10906,1.11023,1.10904,1.1097,4110
2015-08-17 06:00:00,1.1097,1.11131,1.1094,1.10982,9460
2015-08-17 07:00:00,1.10982,1.1103,1.10633,1.10793,20075
2015-08-17 08:00:00,1.10793,1.11098,1.10719,1.11051,15116
2015-08-17 09:00:00,1.11051,1.11198,1.10937,1.1095,12873
2015-08-17 10:00:00,1.1095,1.11031,1.10866,1.10875,9994
2015-08-17 11:00:00,1.10875,1.11044,1.10822,1.1097,10425
2015-08-17 12:00:00,1.1097,1.11257,1.10938,1.11099,16273
2015-08-17 13:00:00,1.11099,1.11224,1.10844,1.10941,14465
2015-08-17 14:00:00,1.10941,1.10963,1.10724,1.10769,16504
2015-08-17 15:00:00,1.10769,1.10843,1.10594,1.10764,14159
2015-08-17 16:00:00,1.10764,1.10852,1.1071,1.10795,9174
2015-08-17 17:00:00,1.10795,1.10817,1.10744,1.10793,5698
2015-08-17 18:00:00,1.10793,1.10831,1.10743,1.10814,4616
2015-08-17 19:00:00,1.10814,1.10865,1.1075,1.10825,5943
2015-08-17 20:00:00,1.10825,1.10837,1.10763,1.10825,4254
2015-08-17 21:00:00,1.10825,1.10814,1.10772,1.10799,2445
2015-08-17 22:00:00,1.10799,1.10803,1.10766,1.10773,4568
2015-08-17 23:00:00,1.10773,1.10799,1.10745,1.10765,3126
2015-08-18 00:00:00,1.10765,1.10773,1.10738,1.10747,3454
2015-08-18 01:00:00,1.10747,1.10827,1.10745,1.10773,5262
2015-08-18 02:00:00,1.10773,1.10815,1.10725,1.10804,4122
2015-08-18 03:00:00,1.10804,1.10824,1.10764,1.10777,3158
2015-08-18 04:00:00,1.10777,1.10788,1.10523,1.10563,6314
2015-08-18 05:00:00,1.10563,1.10614,1.10543,1.10586,4163
2015-08-18 06:00:00,1.10586,1.10755,1.1054,1.10741,10052
2015-08-18 07:00:00,1.10741,1.10913,1.10639,1.10902,13466
2015-08-18 08:00:00,1.10902,1.10946,1.10682,1.10764,15536
2015-08-18 09:00:00,1.10764,1.10764,1.1061,1.10717,10946
2015-08-18 10:00:00,1.10717,1.10806,1.10562,1.10636,9602
2015-08-18 11:00:00,1.10636,1.10705,1.10588,1.1061,8152
2015-08-18 12:00:00,1.1061,1.10669,1.10269,1.10322,16557
2015-08-18 13:00:00,1.10322,1.10437,1.10223,1.10422,14572
2015-08-18 14:00:00,1.10422,1.10475,1.10322,1.10339,12035
2015-08-18 15:00:00,1.10339,1.10382,1.10179,1.10274,12622
2015-08-18 16:00:00,1.10274,1.10355,1.10231,1.10319,7721
2015-08-18 17:00:00,1.10319,1.10349,1.10215,1.10277,4856
2015-08-18 18:00:00,1.10277,1.10333,1.1018,1.1023,6427
2015-08-18 19:00:00,1.1023,1.10376,1.10229,1.10326,5470
2015-08-18 20:00:00,1.10326,1.10351,1.10249,1.10268,2649
2015-08-18 21:00:00,1.10268,1.1036,1.10227,1.10281,2229
2015-08-18 22:00:00,1.10281,1.10291,1.10261,1.1027,5350
2015-08-18 23:00:00,1.1027,1.10311,1.10265,1.10308,2774
2015-08-19 00:00:00,1.10308,1.10398,1.10285,1.10387,4629
2015-08-19 01:00:00,1.10387,1.10441,1.10375,1.10387,3800
2015-08-19 02:00:00,1.10387,1.10535,1.10368,1.10478,5344
2015-08-19 03:00:00,1.10478,1.10517,1.10435,1.10454,4093
2015-08-19 04:00:00,1.10454,1.10529,1.10434,1.10497,4602
2015-08-19 05:00:00,1.10497,1.10605,1.1049,1.10593,4680
2015-08-19 06:00:00,1.10593,1.10733,1.10565,1.10668,11218
2015-08-19 07:00:00,1.10668,1.10741,1.10552,1.10584,12348
2015-08-19 08:00:00,1.10584,1.10687,1.10503,1.10543,11289
2015-08-19 09:00:00,1.10543,1.1057,1.10332,1.10428,12497
2015-08-19 10:00:00,1.10428,1.10446,1.10311,1.10396,10130
2015-08-19 11:00:00,1.10396,1.10435,1.10362,1.10403,8434
2015-08-19 12:00:00,1.10403,1.10773,1.10185,1.10377,23365
2015-08-19 13:00:00,1.10377,1.10419,1.10232,1.10402,16012
2015-08-19 14:00:00,1.10402,1.10659,1.10294,1.10555,18116
2015-08-19 15:00:00,1.10555,1.10702,1.10514,1.10612,19703
2015-08-19 16:00:00,1.10612,1.10716,1.10521,1.10587,9380
2015-08-19 17:00:00,1.10587,1.11227,1.10366,1.11204,31644
2015-08-19 18:00:00,1.11204,1.11347,1.1095,1.11259,33055
2015-08-19 19:00:00,1.11259,1.11352,1.11141,1.11283,15700
2015-08-19 20:00:00,1.11283,1.11329,1.112,1.11249,6638
2015-08-19 21:00:00,1.11249,1.11255,1.11199,1.11221,2201
2015-08-19 22:00:00,1.11221,1.11252,1.11162,1.11166,8093
2015-08-19 23:00:00,1.11166,1.1123,1.11157,1.11191,3072
2015-08-20 00:00:00,1.11191,1.11493,1.11187,1.11416,12249
2015-08-20 01:00:00,1.11416,1.11451,1.11317,1.11342,6009
2015-08-20 02:00:00,1.11342,1.11409,1.11316,1.11332,4505
2015-08-20 03:00:00,1.11332,1.11382,1.1132,1.11352,4020
2015-08-20 04:00:00,1.11352,1.11398,1.11337,1.11362,4021
2015-08-20 05:00:00,1.11362,1.11371,1.11255,1.11282,6185
2015-08-20 06:00:00,1.11282,1.11388,1.11197,1.1136,14201
2015-08-20 07:00:00,1.1136,1.11375,1.1108,1.11237,17612
2015-08-20 08:00:00,1.11237,1.11455,1.11107,1.11442,17042
2015-08-20 09:00:00,1.11442,1.11722,1.11342,1.11568,18964
2015-08-20 10:00:00,1.11568,1.11779,1.11549,1.11776,13478
2015-08-20 11:00:00,1.11776,1.11798,1.11674,1.11784,11848
2015-08-20 12:00:00,1.11784,1.11855,1.11545,1.1156,18900
2015-08-20 13:00:00,1.1156,1.11748,1.1156,1.11733,15148
2015-08-20 14:00:00,1.11733,1.12215,1.11529,1.11961,33400
2015-08-20 15:00:00,1.11961,1.12028,1.11913,1.12002,16053
2015-08-20 16:00:00,1.12002,1.1214,1.1194,1.11946,12442
2015-08-20 17:00:00,1.11946,1.12037,1.11833,1.11949,12815
2015-08-20 18:00:00,1.11949,1.12025,1.1192,1.12011,9051
2015-08-20 19:00:00,1.12011,1.12203,1.11965,1.12181,10391
2015-08-20 20:00:00,1.12181,1.12456,1.12146,1.12452,12695
2015-08-20 21:00:00,1.12452,1.12451,1.12349,1.12351,1622
2015-08-20 22:00:00,1.12351,1.12363,1.12312,1.12342,5715
2015-08-20 23:00:00,1.12342,1.1241,1.12303,1.12359,4164
2015-08-21 00:00:00,1.12359,1.12401,1.1231,1.12394,8084
2015-08-21 01:00:00,1.12394,1.12537,1.12384,1.12451,9870
2015-08-21 02:00:00,1.12451,1.12796,1.12441,1.12732,13243
2015-08-21 03:00:00,1.12732,1.12904,1.12731,1.1275,10816
2015-08-21 04:00:00,1.1275,1.12922,1.12729,1.12882,6760
2015-08-21 05:00:00,1.12882,1.12958,1.1283,1.1284,7739
2015-08-21 06:00:00,1.1284,1.12918,1.1273,1.12852,12067
2015-08-21 07:00:00,1.12852,1.12854,1.12446,1.12526,22310
2015-08-21 08:00:00,1.12526,1.12633,1.12413,1.12588,14343
2015-08-21 09:00:00,1.12588,1.12726,1.1245,1.12699,13930
2015-08-21 10:00:00,1.12699,1.1295,1.12677,1.12937,18333
2015-08-21 11:00:00,1.12937,1.1294,1.12737,1.12739,14792
2015-08-21 12:00:00,1.12739,1.13082,1.12726,1.12874,19176
2015-08-21 13:00:00,1.12874,1.13036,1.12809,1.12977,23097
2015-08-21 14:00:00,1.12977,1.13271,1.12844,1.13126,31284
2015-08-21 15:00:00,1.13126,1.1371,1.1312,1.13575,34584
2015-08-21 16:00:00,1.13575,1.13775,1.13528,1.13615,19729
2015-08-21 17:00:00,1.13615,1.13729,1.13584,1.13605,17945
2015-08-21 18:00:00,1.13605,1.13625,1.13488,1.13575,17716
2015-08-21 19:00:00,1.13575,1.13674,1.13526,1.13674,14358
2015-08-21 20:00:00,1.13674,1.13951,1.13652,1.13944,6389
2015-08-23 19:00:00,1.13944,1.13877,1.13706,1.13833,889
2015-08-23 20:00:00,1.13833,1.13892,1.13765,1.13817,315
2015-08-23 21:00:00,1.13817,1.13869,1.13746,1.13776,2030
2015-08-23 22:00:00,1.13776,1.13932,1.13753,1.13927,4786
2015-08-23 23:00:00,1.13927,1.13962,1.1371,1.13775,13334
2015-08-24 00:00:00,1.13775,1.13874,1.13707,1.13864,11871
2015-08-24 01:00:00,1.13864,1.14561,1.13864,1.14282,26622
2015-08-24 02:00:00,1.14282,1.14962,1.14281,1.14731,23379
2015-08-24 03:00:00,1.14731,1.14996,1.14467,1.14563,19608
2015-08-24 04:00:00,1.14563,1.1459,1.14461,1.14563,9347
2015-08-24 05:00:00,1.14563,1.147,1.14349,1.14371,12283
2015-08-24 06:00:00,1.14371,1.14743,1.14205,1.14659,22825
2015-08-24 07:00:00,1.14659,1.14965,1.14532,1.14846,29673
2015-08-24 08:00:00,1.14846,1.15016,1.14679,1.14722,21698
2015-08-24 09:00:00,1.14722,1.14809,1.14575,1.14799,16002
2015-08-24 10:00:00,1.14799,1.15058,1.14781,1.1492,20544
2015-08-24 11:00:00,1.1492,1.15426,1.14808,1.15058,34998
2015-08-24 12:00:00,1.15058,1.15724,1.14932,1.15492,43904
2015-08-24 13:00:00,1.15492,1.17195,1.15489,1.16699,78381
2015-08-24 14:00:00,1.16699,1.16715,1.15637,1.15744,59047
2015-08-24 15:00:00,1.15744,1.16311,1.15648,1.15792,58576
2015-08-24 16:00:00,1.15792,1.15949,1.15275,1.15296,44067
2015-08-24 17:00:00,1.15296,1.15819,1.15193,1.15752,39732
2015-08-24 18:00:00,1.15752,1.16023,1.15507,1.16005,41500
2015-08-24 19:00:00,1.16005,1.16027,1.15711,1.16007,33981
2015-08-24 20:00:00,1.16007,1.1624,1.15778,1.16218,15297
2015-08-24 21:00:00,1.16218,1.16234,1.15753,1.1579,6954
2015-08-24 22:00:00,1.1579,1.16057,1.15789,1.1599,14344
2015-08-24 23:00:00,1.1599,1.16002,1.15766,1.15815,10035
